entry,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
"980 ComputedStructureEntry - K7 Hg2 Bi1   (K7Hg2Bi)
Energy (Uncorrected)     = -14.2060  eV (-1.4206  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -14.2060  eV (-1.4206  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE K_sv', 'PBE Hg', 'PBE Bi']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.053016224879069096,0.037114068170227124,True,True,True,True,True,True,True,True,True,True,True,0.053016224879069096,0.053016224879069096
"981 ComputedStructureEntry - Na1 Li1 Ag6 Cl8 (NaLi(Ag3Cl4)2)
Energy (Uncorrected)     = -46.9527  eV (-2.9345  eV/atom)
Correction               = -4.9120   eV (-0.3070  eV/atom)
Energy (Final)           = -51.8647  eV (-3.2415  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Cl): -4.9120   eV (-0.3070  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Na_pv', 'PBE Li_sv', 'PBE Ag', 'PBE Cl']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Na': 1.0, 'Li': 1.0, 'Ag': 1.0, 'Cl': -1.0}",0.047528075229492206,0.044104493269272016,True,True,True,True,True,True,True,True,True,True,True,0.047528075229492206,0.047528075229492206
"982 ComputedStructureEntry - Ru6 Rh2      (Ru3Rh)
Energy (Uncorrected)     = -70.1021  eV (-8.7628  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -70.1021  eV (-8.7628  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ru_pv', 'PBE Rh_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.03545510692626941,0.0017648818140482765,False,True,True,True,True,False,False,True,True,False,True,0.03545510692626941,0.0341120344262702
"983 ComputedStructureEntry - In2 Hg3 Au1  (In2Hg3Au)
Energy (Uncorrected)     = -9.8098   eV (-1.6350  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -9.8098   eV (-1.6350  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE In_d', 'PBE Hg', 'PBE Au']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.09467426743977847,0.2367743358022853,True,True,True,True,True,True,True,True,True,True,True,0.09467426743977847,0.09467426743977847
"984 ComputedStructureEntry - Tb11 Ga1 Te3 Au2 (Tb11GaTe3Au2)
Energy (Uncorrected)     = -81.7762  eV (-4.8104  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -81.7762  eV (-4.8104  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tb_3', 'PBE Ga_d', 'PBE Te', 'PBE Au']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.16210329291819914,0.054919408217941224,False,False,False,False,True,True,True,True,True,True,False,0.16210329291819914,0.16210329291819914
"985 ComputedStructureEntry - Ca2 Al2 Si2  (CaAlSi)
Energy (Uncorrected)     = -24.4733  eV (-4.0789  eV/atom)
Correction               = 0.1420    eV (0.0237   eV/atom)
Energy (Final)           = -24.3313  eV (-4.0552  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Si): 0.1420    eV (0.0237   eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ca_sv', 'PBE Al', 'PBE Si']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.03566342742811379,0.017329199102694662,False,True,False,False,True,False,False,True,True,False,True,0.03566342742811379,0.005580676872559032
"986 ComputedStructureEntry - La1 Nd1 Pd1 Au1 (LaNdPdAu)
Energy (Uncorrected)     = -21.1871  eV (-5.2968  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -21.1871  eV (-5.2968  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE La', 'PBE Nd_3', 'PBE Pd', 'PBE Au']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.06307502953491184,0.0007218800066080541,False,True,True,True,True,False,False,True,True,False,True,0.06307502953491184,0.06307502953491184
"987 ComputedStructureEntry - Lu2 Sc1 Tl1  (Lu2ScTl)
Energy (Uncorrected)     = -18.3698  eV (-4.5925  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -18.3698  eV (-4.5925  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Lu_3', 'PBE Sc_sv', 'PBE Tl_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.03283541095255593,0.0008032615199008539,False,True,True,True,True,False,False,True,True,False,True,0.03283541095255593,0.03283541095255593
"988 ComputedStructureEntry - Cs1 V1 I6    (CsVI6)
Energy (Uncorrected)     = -23.9038  eV (-2.9880  eV/atom)
Correction               = -2.2740   eV (-0.2843  eV/atom)
Energy (Final)           = -26.1778  eV (-3.2722  eV/atom)
Energy Adjustments:
  MP2020 anion correction (I): -2.2740   eV (-0.2843  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Cs_sv', 'PBE V_pv', 'PBE I']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Cs': 1.0, 'V': 5.0, 'I': -1.0}",0.07158228479675266,0.036728693414031593,True,True,True,True,True,True,True,True,True,True,True,0.07158228479675266,0.07158228479675266
"989 ComputedStructureEntry - Ba2 Na4 Nb2 S8 (BaNa2NbS4)
Energy (Uncorrected)     = -81.9766  eV (-5.1235  eV/atom)
Correction               = -4.0240   eV (-0.2515  eV/atom)
Energy (Final)           = -86.0006  eV (-5.3750  eV/atom)
Energy Adjustments:
  MP2020 anion correction (S): -4.0240   eV (-0.2515  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ba_sv', 'PBE Na_pv', 'PBE Nb_pv', 'PBE S']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Ba': 2.0, 'Na': 1.0, 'Nb': 4.0, 'S': -2.0}",0.14935927892602052,0.05133351427079526,False,False,True,True,True,True,True,True,True,True,True,0.14935927892602052,0.14935927892602052
"990 ComputedStructureEntry - Ba8 Sb2 Au1  (Ba8Sb2Au)
Energy (Uncorrected)     = -32.8862  eV (-2.9897  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -32.8862  eV (-2.9897  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ba_sv', 'PBE Sb', 'PBE Au']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.11659373022431385,0.08428845441033661,False,False,True,True,True,True,True,True,True,True,True,0.11659373022431385,0.11659373022431385
"991 ComputedStructureEntry - Ho2 Al3 O8   (Ho2Al3O8)
Energy (Uncorrected)     = -98.8367  eV (-7.6028  eV/atom)
Correction               = -5.4960   eV (-0.4228  eV/atom)
Energy (Final)           = -104.3327 eV (-8.0256  eV/atom)
Energy Adjustments:
  MP2020 anion correction (oxide): -5.4960   eV (-0.4228  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ho_3', 'PBE Al', 'PBE O']
Data:
  oxide_type             = oxide
  aspherical             = True
  oxidation_states       = {}",0.16510211314182754,0.929746507545672,False,False,False,False,True,True,True,True,True,True,True,0.16510211314182754,0.11216185763221276
"992 ComputedStructureEntry - Tm2 Cd1 Ru1 O6 (Tm2CdRuO6)
Energy (Uncorrected)     = -71.4774  eV (-7.1477  eV/atom)
Correction               = -4.1220   eV (-0.4122  eV/atom)
Energy (Final)           = -75.5994  eV (-7.5599  eV/atom)
Energy Adjustments:
  MP2020 anion correction (oxide): -4.1220   eV (-0.4122  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tm_3', 'PBE Cd', 'PBE Ru_pv', 'PBE O']
Data:
  oxide_type             = oxide
  aspherical             = True
  oxidation_states       = {'Tm': 3.0, 'Cd': 2.0, 'Ru': 4.0, 'O': -2.0}",0.08034239041015478,0.024496219704027697,True,True,True,True,True,True,True,True,True,True,False,0.08034239041015478,0.08034239041015478
"993 ComputedStructureEntry - Pr7 Dy1 Y2 Tm2 (Pr7Dy(YTm)2)
Energy (Uncorrected)     = -59.6686  eV (-4.9724  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -59.6686  eV (-4.9724  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Pr_3', 'PBE Dy_3', 'PBE Y_sv', 'PBE Tm_3']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.02649946531141545,0.001132170422190041,True,True,True,True,True,True,True,True,True,True,True,0.02649946531141545,0.02649946531141545
"994 ComputedStructureEntry - Nd2 Ag2 Pb2  (NdAgPb)
Energy (Uncorrected)     = -25.3557  eV (-4.2260  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -25.3557  eV (-4.2260  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Nd_3', 'PBE Ag', 'PBE Pb_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.00234566367106126,0.015037348132750525,False,True,True,True,True,False,False,True,True,False,True,0.00234566367106126,0.0
"995 ComputedStructureEntry - Y10 As4 Se6  (Y5As2Se3)
Energy (Uncorrected)     = -138.7668 eV (-6.9383  eV/atom)
Correction               = -2.8320   eV (-0.1416  eV/atom)
Energy (Final)           = -141.5988 eV (-7.0799  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Se): -2.8320   eV (-0.1416  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Y_sv', 'PBE As', 'PBE Se']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.00990334866211029,0.013741614923393904,True,True,True,True,True,True,True,True,True,True,True,0.00990334866211029,0.0
"996 ComputedStructureEntry - Y1 Mg1 Zn1 Pd1 (YMgZnPd)
Energy (Uncorrected)     = -16.6895  eV (-4.1724  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -16.6895  eV (-4.1724  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Y_sv', 'PBE Mg_pv', 'PBE Zn', 'PBE Pd']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.05713326590820067,0.0009129805184460724,False,True,True,True,True,False,False,True,True,False,True,0.05713326590820067,0.05713326590820067
"997 ComputedStructureEntry - Ho2 Sc1 Os1  (Ho2ScOs)
Energy (Uncorrected)     = -27.0900  eV (-6.7725  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -27.0900  eV (-6.7725  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ho_3', 'PBE Sc_sv', 'PBE Os_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.21016962334972078,0.01012549384851459,False,False,True,True,True,True,True,True,True,True,True,0.21016962334972078,0.21016962334972078
"998 ComputedStructureEntry - K2 Cd2 In3 Hg1 Br12 (K2Cd2In3HgBr12)
Energy (Uncorrected)     = -50.0902  eV (-2.5045  eV/atom)
Correction               = -6.4080   eV (-0.3204  eV/atom)
Energy (Final)           = -56.4982  eV (-2.8249  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Br): -6.4080   eV (-0.3204  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE K_sv', 'PBE Cd', 'PBE In_d', 'PBE Hg', 'PBE Br']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'K': 1.0, 'Cd': 2.0, 'In': 1.3333333333333333, 'Hg': 2.0, 'Br': -1.0}",0.09702299075439713,0.12604298324748245,True,True,False,False,True,True,True,True,True,True,False,0.09702299075439713,0.09702299075439713
"999 ComputedStructureEntry - Er3 Tm2 Sc2  (Er3(TmSc)2)
Energy (Uncorrected)     = -35.0122  eV (-5.0017  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -35.0122  eV (-5.0017  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Er_3', 'PBE Tm_3', 'PBE Sc_sv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.04394858663141754,0.0015758893811513334,False,True,True,True,True,False,False,True,True,False,True,0.04394858663141754,0.04394858663141754
"1000 ComputedStructureEntry - Cs2 K2 Pb1 Br6 (Cs2K2PbBr6)
Energy (Uncorrected)     = -34.5884  eV (-3.1444  eV/atom)
Correction               = -3.2040   eV (-0.2913  eV/atom)
Energy (Final)           = -37.7924  eV (-3.4357  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Br): -3.2040   eV (-0.2913  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Cs_sv', 'PBE K_sv', 'PBE Pb_d', 'PBE Br']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Cs': 1.0, 'K': 1.0, 'Pb': 2.0, 'Br': -1.0}",0.01983492047822022,0.07346621258078545,True,True,True,True,True,True,True,True,True,True,True,0.01983492047822022,0.01983492047822022
"1001 ComputedStructureEntry - Rb4 Na1 Sn3 Sb4 (Rb4NaSn3Sb4)
Energy (Uncorrected)     = -37.5334  eV (-3.1278  eV/atom)
Correction               = -0.7680   eV (-0.0640  eV/atom)
Energy (Final)           = -38.3014  eV (-3.1918  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Sb): -0.7680   eV (-0.0640  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Rb_sv', 'PBE Na_pv', 'PBE Sn_d', 'PBE Sb']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Rb': 1.0, 'Na': 1.0, 'Sn': 2.0, 'Sb': -2.75}",0.04512340348388699,0.11157817650325862,True,True,True,True,True,True,True,True,True,True,True,0.04512340348388699,0.03793074907416516
"1002 ComputedStructureEntry - Cd5 Ag11     (Cd5Ag11)
Energy (Uncorrected)     = -36.4230  eV (-2.2764  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -36.4230  eV (-2.2764  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Cd', 'PBE Ag']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.01648770761779783,0.0005132059545476311,True,True,True,True,True,True,True,True,True,True,True,0.01648770761779783,0.0
"1003 ComputedStructureEntry - Ba1 Tl1 Cd3 Pb7 (BaTlCd3Pb7)
Energy (Uncorrected)     = -33.7882  eV (-2.8157  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -33.7882  eV (-2.8157  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ba_sv', 'PBE Tl_d', 'PBE Cd', 'PBE Pb_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.08248645524938691,0.04934760271691296,True,True,True,True,True,True,True,True,True,True,True,0.08248645524938691,0.08248645524938691
"1004 ComputedStructureEntry - Hf3 Ni3 Ir3  (HfNiIr)
Energy (Uncorrected)     = -79.1854  eV (-8.7984  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -79.1854  eV (-8.7984  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Hf_pv', 'PBE Ni_pv', 'PBE Ir']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.14636467928168528,0.010373301752712212,False,False,True,True,True,True,True,True,True,True,True,0.14636467928168528,0.1458250425039047
